BarCode,SKod,RKod,Asorti,Activ,OzKod1,OzKod2,OzKod3,kgid,insUN,insDT,insApp,updUN,updDT,updApp
1487193967,LNRCNT63,474,m44,*,,,,3588,,,,,,
1487193968,LNRCNT63,458,m40,*,,,,3589,,,,,,
1487193969,LNRCNT63,458,m41,*,,,,3590,,,,,,
1487193970,LNRCNT63,458,m42,*,,,,3591,,,,,,
1487193971,LNRCNT63,458,m43,*,,,,3592,,,,,,
1487193972,LNRCNT63,458,m44,*,,,,3593,,,,,,
1487193973,LNRCNT63,364,m40,*,,,,3594,,,,,,
1487193974,LNRCNT63,364,m41,*,,,,3595,,,,,,
1487193975,LNRCNT63,364,m42,*,,,,3596,,,,,,
1487193976,LNRCNT63,364,m43,*,,,,3597,,,,,,
1487193977,LNRCNT63,364,m44,*,,,,3598,,,,,,
1487193978,LNRCNT63,18,m40,*,,,,3599,,,,,,
1487193979,LNRCNT63,18,m41,*,,,,3600,,,,,,
1487193980,LNRCNT63,18,m42,*,,,,3601,,,,,,
1487193981,LNRCNT63,18,m43,*,,,,3602,,,,,,
1487193982,LNRCNT63,18,m44,*,,,,3603,,,,,,
1487193983,LNRCNKM360,463,z36,*,,,,2248,,,,,,
1487193984,LNRCNKHC100,196,z36,*,,,,1627,,,,,,
1487193985,LNRCNKHC100,196,z37,*,,,,1628,,,,,,
1487193986,LNRCNKHC100,196,z38,*,,,,1629,,,,,,
1487193987,LNRCNKHC100,196,z39,*,,,,1630,,,,,,
1487193988,LNRCNKHC100,196,z40,*,,,,1631,,,,,,
1487193989,LNRCNKHC100,356,z36,*,,,,1632,,,,,,
1487193990,LNRCNKHC100,356,z37,*,,,,1633,,,,,,
1487193991,LNRCNKHC100,356,z38,*,,,,1634,,,,,,
1487193992,LNRCNKHC100,356,z39,*,,,,1635,,,,,,
1487193993,LNRCNKHC100,356,z40,*,,,,1636,,,,,,
1487193994,LNRCNKHC100,238,z36,*,,,,1637,,,,,,
1487193995,LNRCNKHC100,238,z37,*,,,,1638,,,,,,
1487193996,LNRCNKHC100,238,z38,*,,,,1639,,,,,,
1487193997,LNRCNKHC100,238,z39,*,,,,1640,,,,,,
1487193998,LNRCNKHC100,238,z40,*,,,,1641,,,,,,
1487193999,LNRCNKHC100,1,z36,*,,,,1642,,,,,,
1487194000,LNRCNKHC100,1,z37,*,,,,1643,,,,,,
1487194001,LNRCNKHC100,1,z38,*,,,,1644,,,,,,
1487194002,LNRCNKHC100,1,z39,*,,,,1645,,,,,,
1487194003,RCNGLS2262,85,m40,*,,,,3771,,,,,,
1487194004,RCNGLS2262,85,m41,*,,,,3772,,,,,,
1487194005,RCNGLS2262,85,m42,*,,,,3773,,,,,,
1487194006,RCNGLS2262,85,m43,*,,,,3774,,,,,,
1487194007,RCNGLS2262,85,m44,*,,,,3775,,,,,,
1487194008,RCNGLS2262,85,m45,*,,,,3776,,,,,,
1487194009,RCNGLS2262,5,m40,*,,,,3777,,,,,,
1487194010,RCNGLS2262,5,m41,*,,,,3778,,,,,,
1487194011,RCNGLS2262,5,m42,*,,,,3779,,,,,,
1487194012,RCNGLS2262,5,m43,*,,,,3780,,,,,,
1487194013,RCNGLS2262,5,m44,*,,,,3781,,,,,,
1487194014,RCNGLS2262,5,m45,*,,,,3782,,,,,,
1487194015,RCNGLS2262,12,m40,*,,,,3783,,,,,,
1487194016,RCNGLS2262,12,m41,*,,,,3784,,,,,,
1487194017,RCNGLS2262,12,m42,*,,,,3785,,,,,,
1487194018,RCNGLS2262,12,m44,*,,,,3786,,,,,,
1487194019,RCNGLS2262,12,m43,*,,,,3787,,,,,,
1487194020,RCNGLS2262,12,m45,*,,,,3788,,,,,,
1487194021,RCNGLS2262,63,m45,*,,,,3789,,,,,,
1487194022,LNRCNT2023,98,m40,*,,,,3547,,,,,,
1487194023,LNRCNT2023,98,m41,*,,,,3548,,,,,,
1487194024,LNRCNT2023,98,m42,*,,,,3549,,,,,,
1487194025,LNRCNT2023,98,m43,*,,,,3550,,,,,,
1487194026,LNRCNT2023,98,m44,*,,,,3551,,,,,,
1487194027,LNRCNT2023,1,m40,*,,,,3552,,,,,,
1487194028,LNRCNT2023,1,m41,*,,,,3553,,,,,,
1487194029,LNRCNT2023,1,m42,*,,,,3554,,,,,,
1487194030,LNRCNT2023,1,m43,*,,,,3555,,,,,,
1487194031,LNRCNT2023,1,m44,*,,,,3556,,,,,,
1487194032,LNRCNT2023,5,m40,*,,,,3557,,,,,,
1487194033,LNRCNT2023,5,m41,*,,,,3558,,,,,,
1487194034,LNRCNT2023,5,m42,*,,,,3559,,,,,,
1487194035,LNRCNT2023,5,m43,*,,,,3560,,,,,,
1487194036,LNRCNT2023,5,m44,*,,,,3561,,,,,,
1487194037,LNRCNDPF160,11,Z001,*,,,,1096,,,,,,
1487194038,LNRCNDPF160,9,z36,*,,,,1097,,,,,,
1487194039,LNRCNDPF160,9,z37,*,,,,1098,,,,,,
1487194040,LNRCNDPF160,9,z38,*,,,,1099,,,,,,
1487194041,LNRCNDPF160,9,z39,*,,,,1100,,,,,,
1487194042,LNRCNDPF160,9,z40,*,,,,1101,,,,,,
1487194043,LNRCNDPF160,412,z36,*,,,,1102,,,,,,
1487194044,LNRCNDPF160,412,z37,*,,,,1103,,,,,,
1487194045,LNRCNDPF160,412,z38,*,,,,1104,,,,,,
1487194046,LNRCNDPF160,412,z39,*,,,,1105,,,,,,
1487194047,LNRCNDPF160,412,z40,*,,,,1106,,,,,,
1487194048,LNRCNDPF160,11,z36,*,,,,1107,,,,,,
1487194049,LNRCNDPF160,11,z37,*,,,,1108,,,,,,
1487194050,LNRCNDPF160,11,z38,*,,,,1109,,,,,,
1487194051,LNRCNDPF160,11,z39,*,,,,1110,,,,,,
1487194052,LNRCNDPF160,11,z40,*,,,,1111,,,,,,
1487194053,LNRCNDPF158,9,z36,*,,,,1035,,,,,,
1487194054,LNRCNDPF158,9,z37,*,,,,1036,,,,,,
1487194055,LNRCNDPF158,9,z38,*,,,,1037,,,,,,
1487194056,LNRCNDPF158,9,z39,*,,,,1038,,,,,,
1487194057,LNRCNDPF158,9,z40,*,,,,1039,,,,,,
1487194058,LNRCNDPF158,412,z36,*,,,,1040,,,,,,
1487194059,LNRCNDPF158,412,z37,*,,,,1041,,,,,,
1487194060,LNRCNDPF158,412,z38,*,,,,1042,,,,,,
1487194061,LNRCNDPF158,412,z39,*,,,,1043,,,,,,
1487194062,LNRCNDPF158,412,z40,*,,,,1044,,,,,,
1487194063,LNRCNDPF158,98,z36,*,,,,1045,,,,,,
1487194064,LNRCNDPF158,98,z37,*,,,,1046,,,,,,
1487194065,LNRCNDPF158,98,z38,*,,,,1047,,,,,,
1487194066,LNRCNDPF158,98,z39,*,,,,1048,,,,,,
1487194067,LNRCNDPF158,98,z40,*,,,,1049,,,,,,
1487194068,LNRCNDPF158,11,z36,*,,,,1050,,,,,,
1487194069,LNRCNDPF158,11,z37,*,,,,1051,,,,,,
1487194070,LNRCNDPF158,11,z38,*,,,,1052,,,,,,
1487194071,LNRCNDPF158,11,z39,*,,,,1053,,,,,,
1487194072,LNRCNDPF158,11,z40,*,,,,1054,,,,,,
1487194073,LNRCNDPF158,4,z36,*,,,,1055,,,,,,
1487194074,LNRCNDPF158,4,z37,*,,,,1056,,,,,,
1487194075,LNRCNDPF158,4,z38,*,,,,1057,,,,,,
1487194076,LNRCNDPF158,4,z39,*,,,,1058,,,,,,
1487194077,LNRCNDPF158,4,z40,*,,,,1059,,,,,,
1487194078,LNRCNDPF146,412,z36,*,,,,926,,,,,,
1487194079,LNRCNDPF146,412,z37,*,,,,927,,,,,,
1487194080,LNRCNDPF146,412,z38,*,,,,928,,,,,,
1487194081,LNRCNDPF146,412,z39,*,,,,929,,,,,,
1487194082,LNRCNDPF146,412,z40,*,,,,930,,,,,,
1487194083,RCNGLS2262,85,m39,*,,,,3790,,,,,,
1487194084,RCNGLS2262,63,m39,*,,,,3791,,,,,,
1487194085,RCNGLS2262,5,m39,*,,,,3792,,,,,,
1487194086,RCNGLS2262,12,m39,*,,,,3793,,,,,,
1487194087,LNRCNKETL507,356,z36,*,,,,1526,,,,,,
1487194088,LNRCNKM360,231,Z003,*,,,,2249,,,,,,
1487194089,LNRCNACT56,9,m40,*,,,,317,,,,,,
1487194090,LNRCNACT56,9,m41,*,,,,318,,,,,,
1487194091,LNRCNACT56,9,m42,*,,,,319,,,,,,
1487194092,LNRCNACT56,9,m43,*,,,,320,,,,,,
1487194093,LNRCNACT56,9,m44,*,,,,321,,,,,,
1487194094,LNRCNACT56,78,m40,*,,,,322,,,,,,
1487194095,LNRCNACT56,78,m41,*,,,,323,,,,,,
1487194096,LNRCNACT56,78,m42,*,,,,324,,,,,,
1487194097,LNRCNACT56,78,m43,*,,,,325,,,,,,
1487194098,LNRCNACT56,78,m44,*,,,,326,,,,,,
1487194099,LNRCNACT56,58,m40,*,,,,327,,,,,,
1487194100,LNRCNACT56,58,m41,*,,,,328,,,,,,
1487194101,LNRCNACT56,58,m42,*,,,,329,,,,,,
1487194102,LNRCNACT56,58,m43,*,,,,330,,,,,,
1487194103,LNRCNACT56,58,m44,*,,,,331,,,,,,
1487194104,LNRCNACT56,11,m40,*,,,,332,,,,,,
1487194105,LNRCNACT56,11,m41,*,,,,333,,,,,,
1487194106,LNRCNACT56,11,m42,*,,,,334,,,,,,
1487194107,LNRCNACT56,11,m43,*,,,,335,,,,,,
1487194108,LNRCNACT56,11,m44,*,,,,336,,,,,,
1487194109,LNRCNACT56,18,m40,*,,,,337,,,,,,
1487194110,LNRCNACT56,18,m41,*,,,,338,,,,,,
1487194111,LNRCNACT56,18,m42,*,,,,339,,,,,,
1487194112,LNRCNACT56,18,m43,*,,,,340,,,,,,
1487194113,LNRCNACT56,18,m44,*,,,,341,,,,,,
1487194114,LNRCNKRNS355,196,z401,*,,,,2385,,,,,,
1487194115,LNRCNKRNS355,196,z403,*,,,,2386,,,,,,
1487194116,LNRCNKRNS355,196,z36,*,,,,2387,,,,,,
1487194117,LNRCNKRNS355,196,Z005,*,,,,2388,,,,,,
1487194118,LNRCNKRNS355,196,Z006,*,,,,2389,,,,,,
1487194119,LNRCNKRNS355,196,Z007,*,,,,2390,,,,,,
1487194120,LNRCNKRNS355,196,Z008,*,,,,2391,,,,,,
1487194121,LNRCNKRNS355,196,z405,*,,,,2392,,,,,,
1487194122,LNRCNKRNS3801,356,z36,*,,,,2475,,,,,,
1487194123,LNRCNKRNS3801,356,Z005,*,,,,2476,,,,,,
1487194124,LNRCNKRNS3801,356,Z006,*,,,,2477,,,,,,
1487194125,LNRCNKRNS3801,356,Z007,*,,,,2478,,,,,,
1487194126,LNRCNKRNS3801,356,Z008,*,,,,2479,,,,,,
1487194127,LNRCNKRNS3801,378,z36,*,,,,2480,,,,,,
1487194128,LNRCNKRNS3801,378,Z005,*,,,,2481,,,,,,
1487194129,LNRCNKRNS3801,378,Z006,*,,,,2482,,,,,,
1487194130,LNRCNKRNS3801,378,Z007,*,,,,2483,,,,,,
1487194131,LNRCNKRNS3801,378,Z008,*,,,,2484,,,,,,
1487194132,LNRCNKD801,475,z36,*,,,,1397,,,,,,
1487194133,LNRCNKD801,475,Z005,*,,,,1398,,,,,,
1487194134,LNRCNKD801,475,Z006,*,,,,1399,,,,,,
1487194135,LNRCNKD801,475,Z007,*,,,,1400,,,,,,
1487194136,LNRCNKD801,475,Z008,*,,,,1401,,,,,,
1487194137,LNRCNKD801,475,z405,*,,,,1402,,,,,,
1487194138,LNRCNKD801,338,z36,*,,,,1403,,,,,,
1487194139,LNRCNKD801,338,Z005,*,,,,1404,,,,,,
1487194140,LNRCNKD801,338,Z006,*,,,,1405,,,,,,
1487194141,LNRCNKD801,338,Z007,*,,,,1406,,,,,,
1487194142,LNRCNKD801,338,Z008,*,,,,1407,,,,,,
1487194143,LNRCNKD801,338,z405,*,,,,1408,,,,,,
1487194144,LNRCNKD801,4,z36,*,,,,1409,,,,,,
1487194145,LNRCNKD801,4,Z005,*,,,,1410,,,,,,
1487194146,LNRCNKD801,4,Z006,*,,,,1411,,,,,,
1487194147,LNRCNKD801,4,Z007,*,,,,1412,,,,,,
1487194148,LNRCNKD801,4,Z008,*,,,,1413,,,,,,
1487194149,LNRCNKD801,4,z405,*,,,,1414,,,,,,
1487194150,LNRCNKM360,66,z36,*,,,,2250,,,,,,
1487194151,LNRCNKM360,66,Z005,*,,,,2251,,,,,,
1487194152,LNRCNKM360,66,Z006,*,,,,2252,,,,,,
1487194153,LNRCNKM360,66,Z007,*,,,,2253,,,,,,
1487194154,LNRCNKM360,66,Z008,*,,,,2254,,,,,,
1487194155,LNRCNKD801,4,8,*,,,,1415,,,,,,
1487194156,LNRCNKM360,46,z36,*,,,,2255,,,,,,
1487194157,LNRCNKM360,46,Z005,*,,,,2256,,,,,,
1487194158,LNRCNKM360,46,Z006,*,,,,2257,,,,,,
1487194159,LNRCNKM360,46,Z007,*,,,,2258,,,,,,
1487194160,LNRCNKD801,82,z36,*,,,,1416,,,,,,
1487194161,LNRCNKD801,82,Z005,*,,,,1417,,,,,,
1487194162,LNRCNKD801,82,Z006,*,,,,1418,,,,,,
1487194163,LNRCNKD801,82,Z007,*,,,,1419,,,,,,
1487194164,LNRCNKD801,82,Z008,*,,,,1420,,,,,,
1487194165,LNRCNKD801,82,z405,*,,,,1421,,,,,,
1487194166,LNRCNKD801,82,8,*,,,,1422,,,,,,
1487194167,LNRCNKD801,475,8,*,,,,1423,,,,,,
1487194168,LNRCNKD801,338,8,*,,,,1424,,,,,,
1487194169,LNRCNKM299,66,z36,*,,,,2204,,,,,,
1487194170,LNRCNKM299,66,Z005,*,,,,2205,,,,,,
1487194171,LNRCNKM299,66,Z006,*,,,,2206,,,,,,
1487194172,LNRCNKM299,66,Z007,*,,,,2207,,,,,,
1487194173,LNRCNKM299,66,Z008,*,,,,2208,,,,,,
1487194174,LNRCNKM299,1,Z005,*,,,,2209,,,,,,
1487194175,LNRCNKM299,1,Z006,*,,,,2210,,,,,,
1487194176,LNRCNKM299,1,Z007,*,,,,2211,,,,,,
1487194177,LNRCNKM299,1,Z008,*,,,,2212,,,,,,
1487194178,RCNWLG072,12,U36,*,,,,3879,,,,,,
1487194179,RCNWLG072,12,U37,*,,,,3880,,,,,,
1487194180,RCNWLG072,12,U38,*,,,,3881,,,,,,
1487194181,RCNWLG072,12,U39,*,,,,3882,,,,,,
1487194182,RCNWLG072,12,U40,*,,,,3883,,,,,,
1487194183,RCNWLG072,12,U41,*,,,,3884,,,,,,
1487194184,RCNWLG072,12,U42,*,,,,3885,,,,,,
1487194185,RCNWLG072,12,U43,*,,,,3886,,,,,,
1487194186,RCNWLG072,12,U44,*,,,,3887,,,,,,
1487194187,RCNWLG072,12,U45,*,,,,3888,,,,,,
1487194188,RCNWLG072,12,U46,*,,,,3889,,,,,,
1487194189,RCNWLG072,58,U38,*,,,,3890,,,,,,
1487194190,RCNWLG072,58,U39,*,,,,3891,,,,,,
1487194191,RCNWLG072,58,U40,*,,,,3892,,,,,,
1487194192,RCNWLG072,58,U41,*,,,,3893,,,,,,
1487194193,RCNWLG072,58,U42,*,,,,3894,,,,,,
1487194194,RCNWLG072,58,U43,*,,,,3895,,,,,,
1487194195,RCNWLG072,58,U44,*,,,,3896,,,,,,
1487194196,RCNWLG072,58,U45,*,,,,3897,,,,,,
1487194197,RCNWLG072,58,U46,*,,,,3898,,,,,,
1487194198,RCNWLG072,59,U38,*,,,,3899,,,,,,
1487194199,RCNWLG072,59,U39,*,,,,3900,,,,,,
1487194200,RCNWLG072,59,U40,*,,,,3901,,,,,,
1487194201,RCNWLG072,59,U41,*,,,,3902,,,,,,
1487194202,RCNWLG072,59,U42,*,,,,3903,,,,,,
1487194203,RCNWLG072,59,U43,*,,,,3904,,,,,,
1487194204,RCNWLG072,59,U44,*,,,,3905,,,,,,
1487194205,RCNWLG072,59,U45,*,,,,3906,,,,,,
1487194206,RCNWLG072,59,U46,*,,,,3907,,,,,,
1487194207,RCNWLG072,91,U36,*,,,,3908,,,,,,
1487194208,RCNWLG072,91,U37,*,,,,3909,,,,,,
1487194209,RCNWLG072,91,U38,*,,,,3910,,,,,,
1487194210,RCNWLG072,91,U39,*,,,,3911,,,,,,
1487194211,RCNWLG072,91,U40,*,,,,3912,,,,,,
1487194212,RCNWLG072,91,U45,*,,,,3913,,,,,,
1487194213,RCNWLG072,91,U46,*,,,,3914,,,,,,
1487194214,RCNWLG072,143,U37,*,,,,3915,,,,,,
1487194215,RCNWLG072,143,U38,*,,,,3916,,,,,,
1487194216,RCNWLG072,143,U39,*,,,,3917,,,,,,
1487194217,RCNWLG072,143,U40,*,,,,3918,,,,,,
1487194218,RCNWLG072,143,U42,*,,,,3919,,,,,,
1487194219,RCNWLG072,143,U45,*,,,,3920,,,,,,
1487194220,RCNWLG072,143,U46,*,,,,3921,,,,,,
1487194221,RCNWLG072,325,U38,*,,,,3922,,,,,,
1487194222,RCNWLG072,325,U39,*,,,,3923,,,,,,
1487194223,RCNWLG072,325,U40,*,,,,3924,,,,,,
1487194224,RCNWLG072,325,U41,*,,,,3925,,,,,,
1487194225,RCNWLG072,325,U42,*,,,,3926,,,,,,
1487194226,RCNWLG072,325,U43,*,,,,3927,,,,,,
1487194227,RCNWLG072,325,U44,*,,,,3928,,,,,,
1487194228,RCNWLG072,325,U45,*,,,,3929,,,,,,
1487194229,RCNWLG072,325,U46,*,,,,3930,,,,,,
1487194230,RCNWLG072,5,U36,*,,,,3931,,,,,,
1487194231,RCNWLG072,5,U37,*,,,,3932,,,,,,
1487194232,RCNWLG072,5,U38,*,,,,3933,,,,,,
1487194233,RCNWLG072,5,U39,*,,,,3934,,,,,,
1487194234,RCNWLG072,5,U40,*,,,,3935,,,,,,
1487194235,RCNWLG072,5,U41,*,,,,3936,,,,,,
1487194236,RCNWLG072,5,U42,*,,,,3937,,,,,,
1487194237,RCNWLG072,5,U43,*,,,,3938,,,,,,
1487194238,RCNWLG072,5,U44,*,,,,3939,,,,,,
1487194239,RCNWLG072,5,U45,*,,,,3940,,,,,,
1487194240,RCNWLG072,5,U46,*,,,,3941,,,,,,
1487194241,RCNWLG072,11,U40,*,,,,3942,,,,,,
1487194242,RCNWLG072,11,U42,*,,,,3943,,,,,,
1487194243,RCNWLG072,11,U45,*,,,,3944,,,,,,
1487194244,RCNWLG072,11,U46,*,,,,3945,,,,,,
1487194245,ARS01,1,4 LU,*,,,,1,,,,,,
1487194246,RCNWLG072,109,U38,*,,,,3946,,,,,,
1487194247,RCNWLG072,109,U39,*,,,,3947,,,,,,
1487194248,RCNWLG072,109,U40,*,,,,3948,,,,,,
1487194249,RCNWLG072,109,U41,*,,,,3949,,,,,,
1487194250,RCNWLG072,109,U42,*,,,,3950,,,,,,
1487194251,LNRCN176,4,m40,*,,,,26,,,,,,
1487194252,LNRCN176,4,m41,*,,,,27,,,,,,
1487194253,LNRCN176,4,m42,*,,,,28,,,,,,
1487194254,LNRCN176,4,m43,*,,,,29,,,,,,
1487194255,LNRCN176,4,m44,*,,,,30,,,,,,
1487194256,ARS01,1,Z003,*,,,,2,,,,,,
1487194257,LNRCNKVT175,399,Z003,*,,,,2725,,,,,,
1487194258,LNRCNKVT175,482,Z003,*,,,,2726,,,,,,
1487194259,LNRCNKVT175,550,Z003,*,,,,2727,,,,,,
1487194260,LNRCNKVT175,233,Z003,*,,,,2728,,,,,,
1487194261,LNRCNKVT176,399,Z003,*,,,,2729,,,,,,
1487194262,LNRCNKVT176,482,Z003,*,,,,2730,,,,,,
1487194263,LNRCNKVT176,233,Z003,*,,,,2731,,,,,,
1487194264,LNRCNKVT176,550,Z003,*,,,,2732,,,,,,
1487194265,LNRCNKVT106,399,Z003,*,,,,2683,,,,,,
1487194266,LNRCNKVT106,482,Z003,*,,,,2684,,,,,,
1487194267,LNRCNKVT106,233,Z003,*,,,,2685,,,,,,
1487194268,LNRCNKVT106,550,Z003,*,,,,2686,,,,,,
1487194269,LNRCNKVT106,551,Z003,*,,,,2687,,,,,,
1487194270,LNRCNKVT106,552,Z003,*,,,,2688,,,,,,
1487194271,LNRCNKVT121,482,Z003,*,,,,2698,,,,,,
1487194272,LNRCNKVT121,399,Z003,*,,,,2699,,,,,,
1487194273,LNRCNKVT121,233,Z003,*,,,,2700,,,,,,
1487194274,LNRCNKVT121,550,Z003,*,,,,2701,,,,,,
1487194275,LNRCNKVT121,551,Z003,*,,,,2702,,,,,,
1487194276,LNRCNKVT108,399,Z003,*,,,,2689,,,,,,
1487194277,LNRCNKVT108,482,Z003,*,,,,2690,,,,,,
1487194278,LNRCNKVT108,233,Z003,*,,,,2691,,,,,,
1487194279,LNRCNKVT108,550,Z003,*,,,,2692,,,,,,
1487194280,LNRCNKVT108,552,Z003,*,,,,2693,,,,,,
1487194281,LNRCNKVT109,399,Z003,*,,,,2694,,,,,,
1487194282,LNRCNKVT109,482,Z003,*,,,,2695,,,,,,
1487194283,LNRCNKVT109,233,Z003,*,,,,2696,,,,,,
1487194284,LNRCNKVT109,550,Z003,*,,,,2697,,,,,,
1487194285,LNRCNKVT174,482,Z003,*,,,,2720,,,,,,
1487194286,LNRCNKVT174,399,Z003,*,,,,2721,,,,,,
1487194287,LNRCNKVT174,233,Z003,*,,,,2722,,,,,,
1487194288,LNRCNKVT174,550,Z003,*,,,,2723,,,,,,
1487194289,LNRCNKVT174,551,Z003,*,,,,2724,,,,,,
1487194290,LNRCNKVT173,399,Z003,*,,,,2715,,,,,,
1487194291,LNRCNKVT173,482,Z003,*,,,,2716,,,,,,
1487194292,LNRCNKVT173,233,Z003,*,,,,2717,,,,,,
1487194293,LNRCNKVT173,550,Z003,*,,,,2718,,,,,,
1487194294,LNRCNKVT173,551,Z003,*,,,,2719,,,,,,
1487194295,LNRCNKVT304,399,Z003,*,,,,2735,,,,,,
1487194296,LNRCNKVT304,482,Z003,*,,,,2736,,,,,,
1487194297,LNRCNKVT304,233,Z003,*,,,,2737,,,,,,
1487194298,LNRCNKVT304,550,Z003,*,,,,2738,,,,,,
1487194299,LNRCNKVT304,551,Z003,*,,,,2739,,,,,,
1487194300,LNRCNKVT306,399,Z003,*,,,,2740,,,,,,
1487194301,LNRCNKVT306,482,Z003,*,,,,2741,,,,,,
1487194302,LNRCNKVT306,233,Z003,*,,,,2742,,,,,,
1487194303,LNRCNKVT306,550,Z003,*,,,,2743,,,,,,
1487194304,LNRCNKVT306,551,Z003,*,,,,2744,,,,,,
1487194305,LNRCNKVT351,233,Z003,*,,,,2753,,,,,,
1487194306,LNRCNKVT351,550,Z003,*,,,,2754,,,,,,
1487194307,LNRCNKVT351,399,Z003,*,,,,2755,,,,,,
1487194308,LNRCNKVT351,482,Z003,*,,,,2756,,,,,,
1487194309,LNRCNKVT351,551,Z003,*,,,,2757,,,,,,
1487194310,LNRCNKVT452,399,Z003,*,,,,2766,,,,,,
1487194311,LNRCNKVT452,482,Z003,*,,,,2767,,,,,,
1487194312,LNRCNKVT452,233,Z003,*,,,,2768,,,,,,
1487194313,LNRCNKVT452,550,Z003,*,,,,2769,,,,,,
1487194314,LNRCNKVT450,399,Z003,*,,,,2758,,,,,,
1487194315,LNRCNKVT450,482,Z003,*,,,,2759,,,,,,
1487194316,LNRCNKVT450,233,Z003,*,,,,2760,,,,,,
1487194317,LNRCNKVT450,550,Z003,*,,,,2761,,,,,,
1487194318,LNRCNKVT451,399,Z003,*,,,,2762,,,,,,
1487194319,LNRCNKVT451,482,Z003,*,,,,2763,,,,,,
1487194320,LNRCNKVT451,233,Z003,*,,,,2764,,,,,,
1487194321,LNRCNKVT451,550,Z003,*,,,,2765,,,,,,
1487194322,LNRCNKVT140,481,Z003,*,,,,2703,,,,,,
1487194323,LNRCNKVT140,482,Z003,*,,,,2704,,,,,,
1487194324,LNRCNKVT140,399,Z003,*,,,,2705,,,,,,
1487194325,LNRCNKVT140,553,Z003,*,,,,2706,,,,,,
1487194326,LNRCNKVT140,484,Z003,*,,,,2707,,,,,,
1487194327,LNRCNKVT140,483,Z003,*,,,,2708,,,,,,
1487194328,LNRCNKVT140,554,Z003,*,,,,2709,,,,,,
1487194329,LNRCNKVT140,555,Z003,*,,,,2710,,,,,,
1487194330,LNRCNKVT348,46,Z003,*,,,,2745,,,,,,
1487194331,LNRCNKVT348,232,Z003,*,,,,2746,,,,,,
1487194332,LNRCNKVT348,351,Z003,*,,,,2747,,,,,,
1487194333,LNRCNKVT348,455,Z003,*,,,,2748,,,,,,
1487194334,LNRCNKVT171,399,Z003,*,,,,2711,,,,,,
1487194335,LNRCNKVT171,482,Z003,*,,,,2712,,,,,,
1487194336,LNRCNKVT171,233,Z003,*,,,,2713,,,,,,
1487194337,LNRCNKVT171,550,Z003,*,,,,2714,,,,,,
1487194338,LNRCNDPF159,525,z36,*,,,,1060,,,,,,
1487194339,LNRCNDPF159,525,Z005,*,,,,1061,,,,,,
1487194340,LNRCNDPF159,525,Z006,*,,,,1062,,,,,,
1487194341,LNRCNDPF159,525,Z007,*,,,,1063,,,,,,
1487194342,LNRCNDPF159,525,Z008,*,,,,1064,,,,,,
1487194343,LNRCNDPF159,9,z36,*,,,,1065,,,,,,
1487194344,LNRCNDPF159,9,Z005,*,,,,1066,,,,,,
1487194345,LNRCNDPF159,9,Z006,*,,,,1067,,,,,,
1487194346,LNRCNDPF159,9,Z007,*,,,,1068,,,,,,
1487194347,LNRCNDPF159,9,Z008,*,,,,1069,,,,,,
1487194348,LNRCNDPF159,1,z36,*,,,,1070,,,,,,
1487194349,LNRCNDPF159,1,Z005,*,,,,1071,,,,,,
1487194350,LNRCNDPF159,1,Z006,*,,,,1072,,,,,,
1487194351,LNRCNDPF159,1,Z007,*,,,,1073,,,,,,
1487194352,LNRCNDPF159,1,Z008,*,,,,1074,,,,,,
1487194353,LNRCNDPF159,11,z36,*,,,,1075,,,,,,
1487194354,LNRCNDPF159,11,Z005,*,,,,1076,,,,,,
1487194355,LNRCNDPF159,11,Z006,*,,,,1077,,,,,,
1487194356,LNRCNDPF159,11,Z007,*,,,,1078,,,,,,
1487194357,LNRCNDPF159,11,Z008,*,,,,1079,,,,,,
1487194358,LNRCNDPF152,365,z36,*,,,,975,,,,,,
1487194359,LNRCNDPF152,365,Z005,*,,,,976,,,,,,
1487194360,LNRCNDPF152,365,Z006,*,,,,977,,,,,,
1487194361,LNRCNDPF152,365,Z007,*,,,,978,,,,,,
1487194362,LNRCNDPF152,365,Z008,*,,,,979,,,,,,
1487194363,LNRCNDPF152,9,z36,*,,,,980,,,,,,
1487194364,LNRCNDPF152,9,Z005,*,,,,981,,,,,,
1487194365,LNRCNDPF152,9,Z006,*,,,,982,,,,,,
1487194366,LNRCNDPF152,9,Z007,*,,,,983,,,,,,
1487194367,LNRCNDPF152,9,Z008,*,,,,984,,,,,,
1487194368,LNRCNDPF152,525,z36,*,,,,985,,,,,,
1487194369,LNRCNDPF152,525,Z005,*,,,,986,,,,,,
1487194370,LNRCNDPF152,525,Z006,*,,,,987,,,,,,
1487194371,LNRCNDPF152,525,Z007,*,,,,988,,,,,,
1487194372,LNRCNDPF152,525,Z008,*,,,,989,,,,,,
1487194373,LNRCN117,305,m40,*,,,,9,,,,,,
1487194374,LNRCN117,305,m41,*,,,,10,,,,,,
1487194375,LNRCN117,305,m42,*,,,,11,,,,,,
1487194376,LNRCN117,305,m43,*,,,,12,,,,,,
1487194377,LNRCN117,305,m44,*,,,,13,,,,,,
1487194378,LNRCN104,47,mrd1,*,,,,5,,,,,,
1487194379,LNRCN104,219,mrd1,*,,,,6,,,,,,
1487194380,LNRCN104,302,mrd1,*,,,,7,,,,,,
1487194381,LNRCN104,47,m43,*,,,,8,,,,,,
1487194382,LNRCN383,10,UNİG,*,,,,120,,,,,,
